SOURCE_ID,PovertyEBK,geoDA_esti,P_VALUE,ASSOC_CAT
7473,91.62204,0,0.002,High-Low
7474,91.28804,0,0.002,High-Low
7475,75.773079,0,0.248,Not Significant
7476,68.970535,0,0.056,Low-Low
7477,99.936996,19,0.002,High-High
7478,99.945152,12,0.002,High-High
7479,99.99781,11,0.002,High-High
7480,90.327194,1,0.014,High-Low
7481,100,13,0.002,High-High
7482,80.623428,2,0.578,Not Significant
7483,82.372765,1,0.83,Not Significant
7484,59.757645,0,0.014,Low-Low
7485,85.369156,0,0.016,High-Low
7486,76.636993,0,0.37,Not Significant
7487,69.177078,0,0.06,Low-Low
7488,93.405334,1,0.016,High-Low
7489,75.591209,1,0.734,Not Significant
7490,63.064205,0,0.024,Low-Low
7491,98.387672,0,0.002,High-Low
7492,79.206619,0,0.958,Not Significant
7493,84.815186,0,0.012,High-Low
7494,69.943542,0,0.076,Low-Low
7495,65.901505,0,0.034,Low-Low
7496,88.073677,0,0.008,High-Low
7497,73.211266,0,0.14,Not Significant
7498,81.006493,1,0.362,Not Significant
7499,69.82148,0,0.054,Low-Low
7500,73.991081,0,0.19,Not Significant
7501,100,19,0.002,High-High
7502,96.922096,0,0.002,High-Low
7503,80.093124,1,0.602,Not Significant
7504,60.014118,0,0.03,Low-Low
7505,63.584976,0,0.024,Low-Low
7506,64.56871,0,0.04,Low-Low
7507,76.058411,1,0.598,Not Significant
7508,91.630463,0,0.002,High-Low
7509,83.776909,1,0.108,Not Significant
7510,73.488075,0,0.17,Not Significant
7511,83.178131,0,0.104,Not Significant
7512,100,11,0.002,High-High
7513,81.405045,1,0.264,Not Significant
7514,100,11,0.002,High-High
7515,72.157669,0,0.096,Low-Low
7516,84.461273,0,0.02,High-Low
7517,74.541481,1,0.542,Not Significant
7518,74.87326,0,0.288,Not Significant
7519,52.277237,0,0.008,Low-Low
7520,85.308098,0,0.018,High-Low
7521,60.293774,1,0.096,Low-Low
7522,54.090435,0,0.008,Low-Low
7523,88.754433,1,0.044,High-Low
7524,97.484421,4,0.004,High-High
7525,71.604881,0,0.088,Low-Low
7526,93.471703,2,0.5,Not Significant
7527,86.489403,1,0.1,High-Low
7528,99.988701,11,0.002,High-High
7529,88.561447,0,0.01,High-Low
7530,99.987534,12,0.002,High-High
7531,100,15,0.002,High-High
7532,64.41378,0,0.038,Low-Low
7533,73.291489,0,0.112,Not Significant
7534,89.37706,1,0.082,High-Low
7535,99.163368,0,0.002,High-Low
7536,69.40493,0,0.08,Low-Low
7537,77.405624,0,0.504,Not Significant
7538,59.02055,0,0.01,Low-Low
7539,89.795914,1,0.028,High-Low
7540,89.914749,1,0.018,High-Low
7541,73.558418,0,0.128,Not Significant
7542,61.516605,0,0.014,Low-Low
7543,74.953529,3,0.092,Low-High
7544,93.214676,2,0.406,Not Significant
7545,100,18,0.002,High-High
7546,83.810829,0,0.032,High-Low
7547,52.281181,0,0.01,Low-Low
7548,63.588978,0,0.026,Low-Low
7549,99.809998,18,0.002,High-High
7550,67.076874,0,0.03,Low-Low
7552,65.435944,0,0.024,Low-Low
7553,81.169388,1,0.45,Not Significant
7554,74.945671,0,0.17,Not Significant
7555,79.813072,0,0.986,Not Significant
7556,68.05764,0,0.06,Low-Low
7557,93.178833,1,0.066,High-Low
7558,69.658501,0,0.056,Low-Low
7559,88.211609,0,0.006,High-Low
7560,71.604523,1,0.698,Not Significant
7561,72.263618,1,0.244,Not Significant
7562,86.638168,0,0.012,High-Low
7563,91.922379,0,0.002,High-Low
7564,79.08638,1,0.824,Not Significant
7565,67.816902,0,0.02,Low-Low
7566,77.171974,1,0.82,Not Significant
7567,87.504372,0,0.004,High-Low
7568,62.40131,1,0.104,Not Significant
7569,87.458344,5,0.05,High-High
7570,78.385124,0,0.754,Not Significant
7571,99.888206,16,0.002,High-High
7572,99.995193,11,0.002,High-High
7573,90.395393,1,0.01,High-Low
7574,94.384384,2,0.482,Not Significant
7575,53.386395,1,0.112,Not Significant
7576,90.792725,0,0.002,High-Low
7577,88.775581,9,0.002,High-High
7578,70.650665,0,0.168,Not Significant
7579,86.218575,1,0.094,High-Low
7580,97.888947,10,0.002,High-High
7581,57.164696,2,0.116,Not Significant
7582,82.727036,0,0.072,High-Low
7583,73.970024,0,0.258,Not Significant
7584,87.085136,0,0.008,High-Low
7585,91.683029,0,0.002,High-Low
7586,80.63002,0,0.386,Not Significant
7587,44.054737,1,0.028,Low-Low
7588,67.903938,0,0.034,Low-Low
7589,87.163963,1,0.182,Not Significant
7590,89.344551,0,0.004,High-Low
7591,64.42997,1,0.064,Low-Low
7592,81.523148,0,0.176,Not Significant
7593,75.083298,0,0.382,Not Significant
7594,70.821869,0,0.07,Low-Low
7595,79.496689,0,0.608,Not Significant
7596,86.583511,0,0.008,High-Low
7597,96.805115,2,0.266,Not Significant
7598,87.844337,3,0.212,Not Significant
7599,85.241493,0,0.006,High-Low
7600,66.475494,0,0.046,Low-Low
7601,68.614235,0,0.056,Low-Low
7602,74.671783,0,0.242,Not Significant
7603,94.611046,1,0.014,High-Low
7604,88.629189,1,0.054,High-Low
7605,64.623878,1,0.186,Not Significant
7606,93.30603,0,0.002,High-Low
7607,85.39399,1,0.14,Not Significant
7608,84.305931,1,0.156,Not Significant
7609,58.884144,0,0.006,Low-Low
7610,76.110451,1,0.748,Not Significant
7611,84.125336,1,0.104,Not Significant
7612,100,19,0.002,High-High
7613,60.105682,0,0.014,Low-Low
7614,93.324631,5,0.002,High-High
7615,96.316071,1,0.008,High-Low
7616,69.175674,1,0.242,Not Significant
7617,76.520798,0,0.448,Not Significant
7618,71.423378,0,0.09,Low-Low
7619,99.973137,20,0.002,High-High
7620,83.133163,0,0.026,High-Low
7621,100,11,0.002,High-High
7622,88.986313,2,0.698,Not Significant
7623,83.99839,0,0.01,High-Low
7624,68.597656,1,0.318,Not Significant
7625,80.060165,0,0.61,Not Significant
7626,84.027946,0,0.046,High-Low
7627,88.498856,0,0.002,High-Low
7628,97.642967,0,0.002,High-Low
7629,59.966206,0,0.004,Low-Low
7630,93.725021,0,0.002,High-Low
7631,59.852619,0,0.012,Low-Low
7632,92.99704,1,0.06,High-Low
7633,93.33931,1,0.002,High-Low
7634,93.996185,0,0.002,High-Low
7635,52.470467,0,0.008,Low-Low
7636,65.681549,0,0.036,Low-Low
7637,74.798218,1,0.644,Not Significant
7638,80.958717,0,0.216,Not Significant
7639,91.273407,2,0.578,Not Significant
7640,91.751396,1,0.006,High-Low
7641,91.075928,0,0.002,High-Low
7642,91.659081,0,0.004,High-Low
7643,82.846977,1,0.278,Not Significant
7644,80.704254,2,0.718,Not Significant
7645,72.475334,0,0.136,Not Significant
7646,86.971809,0,0.006,High-Low
7647,99.938614,19,0.002,High-High
7648,67.764763,1,0.148,Not Significant
7649,60.885601,0,0.02,Low-Low
7650,71.106964,0,0.11,Not Significant
7651,62.055923,1,0.13,Not Significant
7652,99.220314,3,0.028,High-High
7653,57.046696,0,0.014,Low-Low
7654,78.505692,3,0.084,Low-High
7655,57.700047,0,0.004,Low-Low
7656,67.443001,0,0.062,Low-Low
7657,66.112648,1,0.058,Low-Low
7658,82.887779,0,0.074,High-Low
7659,67.081482,0,0.024,Low-Low
7660,99.810608,18,0.002,High-High
7661,89.680801,1,0.35,Not Significant
7662,68.595711,0,0.072,Low-Low
7663,92.433945,2,0.558,Not Significant
7664,98.406853,1,0.002,High-Low
7665,74.395798,0,0.216,Not Significant
7666,68.865974,0,0.058,Low-Low
7667,53.796967,1,0.06,Low-Low
7668,85.572929,2,0.272,Not Significant
7669,99.251877,3,0.03,High-High
7670,83.079178,0,0.03,High-Low
7671,96.538979,0,0.002,High-Low
7672,82.07209,1,0.366,Not Significant
7673,63.633743,1,0.148,Not Significant
7674,64.615952,0,0.016,Low-Low
7675,85.006531,2,0.596,Not Significant
7676,90.73024,0,0.002,High-Low
7677,82.329567,1,0.204,Not Significant
7678,76.591705,0,0.456,Not Significant
7679,67.316505,0,0.056,Low-Low
7680,88.665764,0,0.004,High-Low
7681,77.973053,0,0.586,Not Significant
7682,99.864456,11,0.002,High-High
7683,92.958229,0,0.002,High-Low
7684,75.569763,0,0.252,Not Significant
7685,37.891647,0,0.006,Low-Low
7686,87.75631,0,0.006,High-Low
7687,86.010742,0,0.008,High-Low
7688,71.267548,0,0.102,Not Significant
7689,70.713203,0,0.058,Low-Low
7690,95.054085,1,0.012,High-Low
7691,83.2248,1,0.18,Not Significant
7692,71.305519,3,0.006,Low-High
7693,72.599632,1,0.444,Not Significant
7694,79.221397,0,0.838,Not Significant
7695,100,19,0.002,High-High
7696,85.280937,1,0.148,Not Significant
7697,83.659683,0,0.038,High-Low
7698,90.181534,2,0.638,Not Significant
7699,71.072464,1,0.234,Not Significant
7700,92.307411,1,0.01,High-Low
7701,72.592964,0,0.168,Not Significant
7702,73.30854,0,0.08,Low-Low
7703,75.898727,0,0.558,Not Significant
7704,89.559814,0,0.002,High-Low
7705,56.817009,0,0.002,Low-Low
7706,70.258736,0,0.074,Low-Low
7707,89.869141,2,0.648,Not Significant
7708,97.702255,0,0.002,High-Low
7709,76.821579,0,0.492,Not Significant
7710,65.911514,0,0.05,Low-Low
7711,58.808853,1,0.12,Not Significant
7712,81.575348,1,0.23,Not Significant
7713,68.603188,0,0.046,Low-Low
7714,53.80526,0,0.002,Low-Low
7715,93.86647,2,0.466,Not Significant
7716,94.855408,1,0.008,High-Low
7717,71.33725,0,0.128,Not Significant
7718,93.817383,1,0.032,High-Low
7719,93.05175,3,0.066,High-High
7720,85.343903,1,0.066,High-Low
7721,76.016281,0,0.242,Not Significant
7722,86.984825,1,0.062,High-Low
7723,88.691216,1,0.046,High-Low
7724,64.256447,1,0.132,Not Significant
7725,99.97403,11,0.002,High-High
7726,100,19,0.002,High-High
7727,89.606079,1,0.25,Not Significant
7728,97.884186,15,0.002,High-High
7729,56.23381,1,0.056,Low-Low
7730,71.957375,0,0.138,Not Significant
7731,86.357285,0,0.05,High-Low
7732,43.914696,4,0.002,Low-High
7733,72.274292,1,0.394,Not Significant
7734,100,20,0.002,High-High
7735,69.148766,0,0.046,Low-Low
7736,80.890617,1,0.44,Not Significant
7737,70.368767,0,0.082,Low-Low
7738,90.337822,1,0.202,Not Significant
7739,76.819466,0,0.39,Not Significant
7740,100,11,0.002,High-High
7741,91.043098,0,0.002,High-Low
7742,64.856796,0,0.036,Low-Low
7743,74.591919,0,0.472,Not Significant
7744,87.411392,0,0.014,High-Low
7745,68.983093,0,0.058,Low-Low
7746,58.604897,1,0.076,Low-Low
7747,59.599419,1,0.054,Low-Low
7748,61.543037,0,0.016,Low-Low
7749,94.854881,1,0.004,High-Low
7750,90.800026,0,0.002,High-Low
7751,86.983009,0,0.02,High-Low
7752,66.19162,0,0.048,Low-Low
7753,92.368645,0,0.004,High-Low
7754,93.391678,2,0.674,Not Significant
7755,72.206909,1,0.408,Not Significant
7756,95.266891,11,0.002,High-High
7757,72.301445,0,0.092,Low-Low
7758,68.065094,0,0.052,Low-Low
7759,67.943062,0,0.07,Low-Low
7760,100,12,0.002,High-High
7761,99.158058,3,0.024,High-High
7762,76.788902,0,0.392,Not Significant
7763,99.723717,0,0.002,High-Low
7764,68.728401,0,0.066,Low-Low
7765,90.472504,2,0.908,Not Significant
7766,98.742912,0,0.002,High-Low
7767,62.831215,1,0.066,Low-Low
7768,82.859421,0,0.05,High-Low
7769,52.798462,0,0.004,Low-Low
7770,71.757278,0,0.068,Low-Low
7771,71.336143,1,0.542,Not Significant
7773,65.731827,0,0.026,Low-Low
7774,67.116341,0,0.054,Low-Low
7775,75.308311,0,0.356,Not Significant
7776,75.802826,0,0.578,Not Significant
7777,65.800133,0,0.04,Low-Low
7778,86.359238,0,0.004,High-Low
7779,71.196938,1,0.222,Not Significant
7780,77.315414,1,0.836,Not Significant
7781,68.339905,1,0.17,Not Significant
7782,85.12825,0,0.012,High-Low
7783,85.289719,1,0.098,High-Low
7784,82.798065,1,0.212,Not Significant
7785,91.900543,1,0.012,High-Low
7786,61.160172,1,0.072,Low-Low
7787,91.817207,0,0.002,High-Low
7788,66.628326,0,0.034,Low-Low
7789,92.72467,0,0.002,High-Low
7790,88.051689,0,0.006,High-Low
7791,62.126434,1,0.062,Low-Low
7792,67.678963,0,0.038,Low-Low
7793,86.990372,0,0.008,High-Low
7794,100,18,0.002,High-High
7795,100,11,0.002,High-High
7796,90.89698,0,0.006,High-Low
7797,100,13,0.002,High-High
7798,81.697693,2,0.51,Not Significant
7799,82.164314,0,0.086,High-Low
7800,77.245926,1,0.458,Not Significant
7801,64.919189,1,0.186,Not Significant
7802,79.339165,1,0.842,Not Significant
7803,87.370689,0,0.004,High-Low
7804,81.45153,0,0.18,Not Significant
7805,76.838875,0,0.414,Not Significant
7806,82.331024,0,0.19,Not Significant
7807,72.886833,0,0.114,Not Significant
7808,94.850777,2,0.498,Not Significant
7809,66.30204,0,0.052,Low-Low
7810,98.242378,0,0.002,High-Low
7811,74.481026,0,0.24,Not Significant
7812,87.218849,0,0.004,High-Low
7813,66.910172,3,0.042,Low-High
7814,87.006218,0,0.018,High-Low
7815,71.228729,0,0.14,Not Significant
7816,81.75634,1,0.316,Not Significant
7817,67.227913,0,0.042,Low-Low
7818,71.48098,0,0.076,Low-Low
7819,100,19,0.002,High-High
7820,75.266212,2,0.458,Not Significant
7821,95.103119,0,0.002,High-Low
7822,99.261124,16,0.002,High-High
7823,85.500023,0,0.01,High-Low
7824,99.997314,12,0.002,High-High
7825,82.801575,2,0.984,Not Significant
7826,70.804321,1,0.342,Not Significant
7827,58.986298,0,0.02,Low-Low
7828,64.473564,0,0.018,Low-Low
7829,72.230431,1,0.44,Not Significant
7830,82.603638,1,0.268,Not Significant
7831,92.06546,0,0.002,High-Low
7832,82.382561,1,0.254,Not Significant
7833,73.740021,0,0.158,Not Significant
7834,81.753647,0,0.164,Not Significant
7835,100,11,0.002,High-High
7836,100,11,0.002,High-High
7837,85.087013,0,0.02,High-Low
7838,87.973473,0,0.002,High-Low
7839,79.367043,1,0.412,Not Significant
7840,77.13578,0,0.428,Not Significant
7841,85.958992,2,0.156,Not Significant
7842,57.517731,0,0.01,Low-Low
7843,72.848267,0,0.198,Not Significant
7844,58.33279,1,0.098,Low-Low
7845,60.427956,0,0.006,Low-Low
7846,90.603142,1,0.032,High-Low
7847,70.039299,0,0.086,Low-Low
7848,92.524895,2,0.562,Not Significant
7849,86.018913,1,0.108,Not Significant
7850,45.34631,0,0.004,Low-Low
7851,87.004906,0,0.012,High-Low
7852,100,15,0.002,High-High
7853,82.796921,1,0.232,Not Significant
7854,66.410675,0,0.04,Low-Low
7855,79.512543,1,0.97,Not Significant
7856,79.03904,1,0.788,Not Significant
7857,89.335922,1,0.174,Not Significant
7858,76.890579,0,0.498,Not Significant
7859,76.793686,0,0.448,Not Significant
7860,61.678883,0,0.03,Low-Low
7861,88.780106,1,0.028,High-Low
7862,99.785385,0,0.002,High-Low
7863,74.225662,0,0.172,Not Significant
7864,76.951653,0,0.514,Not Significant
7865,61.4953,0,0.016,Low-Low
7866,85.651489,0,0.01,High-Low
7867,86.381935,0,0.008,High-Low
7868,92.461426,2,0.888,Not Significant
7869,99.202812,19,0.002,High-High
7870,54.254578,1,0.06,Low-Low
7871,68.463951,1,0.084,Low-High
7872,61.53783,0,0.014,Low-Low
7873,65.751709,0,0.054,Low-Low
7874,62.722099,0,0.018,Low-Low
7875,70.524239,1,0.396,Not Significant
7876,84.933441,0,0.02,High-Low
7877,84.906166,1,0.098,High-Low
7878,84.897232,0,0.018,High-Low
7879,64.371391,0,0.022,Low-Low
7880,79.486931,0,0.83,Not Significant
7881,88.891479,0,0.004,High-Low
7882,71.859863,0,0.118,Not Significant
7883,91.38353,0,0.004,High-Low
7884,78.823372,1,0.968,Not Significant
7885,67.774857,0,0.042,Low-Low
7886,72.435104,1,0.522,Not Significant
7887,82.068985,0,0.082,High-Low
7888,95.221252,2,0.632,Not Significant
7889,100,11,0.002,High-High
7890,100,11,0.002,High-High
7891,72.180389,0,0.156,Not Significant
7892,88.177452,0,0.008,High-Low
7893,72.707794,1,0.256,Not Significant
7894,69.348633,0,0.05,Low-Low
7895,79.817856,1,0.552,Not Significant
7896,93.147301,0,0.002,High-Low
7897,66.958076,0,0.054,Low-Low
7898,76.371803,0,0.53,Not Significant
7899,88.766922,0,0.004,High-Low
7900,62.405415,0,0.096,Low-Low
7901,71.478966,0,0.082,Low-Low
7902,69.012283,0,0.062,Low-Low
7903,72.36882,0,0.024,Low-High
7904,99.967468,18,0.002,High-High
7905,100,11,0.002,High-High
7906,59.726654,0,0.018,Low-Low
7907,91.652252,0,0.004,High-Low
7908,98.132576,10,0.002,High-High
7909,71.029205,0,0.11,Not Significant
7910,58.41193,3,0.004,Low-High
7911,69.078033,0,0.048,Low-Low
7912,86.647789,0,0.006,High-Low
7913,89.327438,0,0.004,High-Low
7914,80.865601,1,0.394,Not Significant
7915,45.374691,1,0.012,Low-Low
7916,94.716743,0,0.002,High-Low
7917,67.422668,0,0.034,Low-Low
7918,78.121605,0,0.59,Not Significant
7919,90.350327,0,0.002,High-Low
7920,80.563286,0,0.336,Not Significant
7921,74.209396,1,0.362,Not Significant
7922,71.166519,0,0.07,Low-Low
7923,77.202347,0,0.914,Not Significant
7924,85.116066,0,0.018,High-Low
7925,97.312897,2,0.246,Not Significant
7926,97.266853,0,0.004,High-Low
7927,85.56337,0,0.006,High-Low
7928,64.623718,0,0.028,Low-Low
7929,68.898628,0,0.048,Low-Low
7930,79.518623,0,0.936,Not Significant
7931,87.000526,1,0.036,High-Low
7932,92.176292,1,0.01,High-Low
7933,88.759216,1,0.044,High-Low
7934,84.643715,1,0.156,Not Significant
7935,78.098969,1,0.79,Not Significant
7936,82.748093,1,0.112,Not Significant
7937,100,19,0.002,High-High
7938,86.968628,0,0.002,High-Low
7939,57.375046,0,0.01,Low-Low
7940,98.719337,13,0.002,High-High
7941,96.189499,1,0.006,High-Low
7942,66.893936,0,0.082,Low-Low
7943,75.900047,0,0.262,Not Significant
7944,72.510719,0,0.112,Not Significant
7945,81.815231,1,0.32,Not Significant
7946,85.280807,0,0.034,High-Low
7947,64.007477,1,0.2,Not Significant
7948,91.809883,0,0.002,High-Low
7949,62.852112,1,0.064,Low-Low
7950,84.475456,0,0.022,High-Low
7951,76.168114,1,0.542,Not Significant
7952,87.77179,0,0.006,High-Low
7953,80.92392,0,0.272,Not Significant
7954,83.358856,0,0.034,High-Low
7955,88.696121,0,0.002,High-Low
7956,57.808277,0,0.008,Low-Low
7957,93.684692,0,0.002,High-Low
7958,71.730247,0,0.082,Low-Low
7959,57.471416,0,0.006,Low-Low
7960,87.68718,1,0.06,High-Low
7961,96.396515,1,0.064,High-Low
7962,90.824814,1,0.024,High-Low
7963,93.063583,0,0.002,High-Low
7964,52.894196,0,0.002,Low-Low
7965,67.582352,0,0.054,Low-Low
7966,89.219414,1,0.026,High-Low
7967,81.400642,0,0.184,Not Significant
7968,88.03286,1,0.074,High-Low
7969,94.563187,1,0.016,High-Low
7970,83.710014,0,0.116,Not Significant
7971,70.566551,0,0.076,Low-Low
7972,52.262005,0,0.014,Low-Low
7973,75.052147,0,0.192,Not Significant
7974,69.825157,0,0.396,Not Significant
7975,87.832214,0,0.002,High-Low
7976,92.065865,0,0.002,High-Low
7977,57.906811,0,0.004,Low-Low
7978,67.827293,1,0.178,Not Significant
7979,62.657272,0,0.012,Low-Low
7980,55.005615,0,0.012,Low-Low
7981,99.224396,3,0.024,High-High
7982,100,11,0.002,High-High
7983,57.293812,0,0.008,Low-Low
7984,78.780563,3,0.122,Not Significant
7985,91.02813,1,0.13,Not Significant
7986,68.838463,0,0.064,Low-Low
7987,65.720665,0,0.038,Low-Low
7988,83.365189,0,0.05,High-Low
7989,67.113152,0,0.046,Low-Low
7990,99.810608,18,0.002,High-High
7991,67.210678,1,0.168,Not Significant
7992,88.235519,0,0.006,High-Low
7993,99.797775,11,0.002,High-High
7994,99.280289,9,0.002,High-High
7995,77.358002,1,0.708,Not Significant
7996,69.68734,0,0.078,Low-Low
7997,91.050537,2,0.646,Not Significant
7998,98.512833,0,0.002,High-Low
7999,76.839195,0,0.554,Not Significant
8000,96.858742,0,0.002,High-Low
8001,91.035347,0,0.004,High-Low
8002,96.901054,0,0.004,High-Low
8003,89.678055,1,0.174,Not Significant
8004,64.371704,0,0.02,Low-Low
8005,84.613876,2,0.828,Not Significant
8006,72.756966,0,0.148,Not Significant
8007,86.101074,1,0.072,High-Low
8008,81.603683,1,0.384,Not Significant
8009,56.978264,0,0.022,Low-Low
8010,87.907097,0,0.004,High-Low
8011,74.093536,1,0.386,Not Significant
8012,92.207664,0,0.002,High-Low
8013,77.857147,0,0.582,Not Significant
8014,86.703209,2,0.9,Not Significant
8015,77.848763,0,0.728,Not Significant
8016,92.540352,1,0.01,High-Low
8017,92.250137,3,0.108,Not Significant
8018,97.873573,2,0.584,Not Significant
8019,84.763855,1,0.134,Not Significant
8020,87.381424,0,0.006,High-Low
8021,67.433098,0,0.054,Low-Low
8022,84.707802,1,0.174,Not Significant
8023,84.38176,0,0.024,High-Low
8024,69.516632,1,0.378,Not Significant
8025,100,19,0.002,High-High
8026,72.706314,0,0.204,Not Significant
8027,91.457932,1,0.01,High-Low
8029,74.374954,0,0.242,Not Significant
8030,68.206932,0,0.034,Low-Low
8031,76.644325,1,0.63,Not Significant
8032,86.701797,0,0.004,High-Low
8033,34.489147,0,0.002,Low-Low
8034,84.335571,10,0.002,High-High
8035,72.962486,0,0.142,Not Significant
8036,93.89856,0,0.002,High-Low
8037,97.629471,1,0.002,High-Low
8038,77.060097,0,0.31,Not Significant
