OBJECTID,EACODE,SecTer_in_180,LISA_I_secter,LISA_CL_secter,LISA_P_secter,MORAN_STD_secter,MORAN_LAG_secter
402,30507020,4,0.399633128,0,0.063,0.59655338,0.669903384
403,20604802,1,0.03014448,0,0.482,-0.173621657,-0.173621657
404,20631004,19,19.77962086,1,0.001,4.447428567,4.447428567
405,20404035,0,0.185198256,2,0.006,-0.430346669,-0.430346669
406,20631006,19,19.77962086,1,0.001,4.447428567,4.447428567
407,30204009,2,-0.011380727,0,0.495,0.083103356,-0.136946655
408,20606032,1,0.052430991,0,0.267,-0.173621657,-0.301984163
409,20406033,1,0.03014448,0,0.442,-0.173621657,-0.173621657
410,30206023,0,0.185198256,2,0.008,-0.430346669,-0.430346669
411,30405011,0,0.137849361,0,0.252,-0.430346669,-0.320321664
412,30806037,0,0.185198256,2,0.006,-0.430346669,-0.430346669
413,10502014,1,0.037573317,0,0.5,-0.173621657,-0.216409159
414,30541002,11,5.729457241,1,0.001,2.393628468,2.393628468
415,30341003,2,0.006906168,0,0.35,0.083103356,0.083103356
416,30503026,0,0.185198256,2,0.005,-0.430346669,-0.430346669
417,30104014,0,0.185198256,2,0.024,-0.430346669,-0.430346669
418,30203068,0,0.185198256,2,0.046,-0.430346669,-0.430346669
419,30335006,2,0.021129308,0,0.248,0.083103356,0.254253364
420,30403042,0,0.116147785,0,0.316,-0.430346669,-0.269893537
421,31202054,0,0.185198256,0,0.11,-0.430346669,-0.430346669
422,31002810,1,0.03014448,0,0.373,-0.173621657,-0.173621657
423,10205013,0,0.185198256,2,0.02,-0.430346669,-0.430346669
424,20801046,0,0.185198256,2,0.009,-0.430346669,-0.430346669
425,10407010,0,0.129957879,0,0.366,-0.430346669,-0.301984163
426,30306020,0,0.11154442,0,0.375,-0.430346669,-0.259196661
427,30705023,1,0.036512054,0,0.484,-0.173621657,-0.210296659
428,30550001,11,5.729457241,1,0.001,2.393628468,2.393628468
429,20607015,0,0.185198256,2,0.028,-0.430346669,-0.430346669
430,30707021,0,0.185198256,2,0.01,-0.430346669,-0.430346669
431,20653016,18,17.83096089,1,0.001,4.190703555,4.254884808
432,30552015,11,5.553884584,1,0.001,2.393628468,2.320278464
433,30306047,0,0.163102105,0,0.162,-0.430346669,-0.379001667
434,30101057,0,0.159702697,2,0.031,-0.430346669,-0.371102436
435,20120714,1,0.03014448,0,0.412,-0.173621657,-0.173621657
436,20603075,2,0.006906168,0,0.342,0.083103356,0.083103356
437,10305001,0,0.185198256,0,0.158,-0.430346669,-0.430346669
438,20901034,1,0.03014448,0,0.379,-0.173621657,-0.173621657
439,30901061,0,0.157578067,0,0.106,-0.430346669,-0.366165416
440,30501009,1,0.037573317,0,0.481,-0.173621657,-0.216409159
441,30302045,0,0.185198256,2,0.013,-0.430346669,-0.430346669
442,20112034,0,0.163102105,0,0.173,-0.430346669,-0.379001667
443,30710077,1,0.03014448,0,0.482,-0.173621657,-0.173621657
444,10501055,0,0.172922616,2,0.026,-0.430346669,-0.401821668
445,31201127,0,0.185198256,2,0.035,-0.430346669,-0.430346669
446,20203032,0,0.185198256,0,0.087,-0.430346669,-0.430346669
447,30801075,0,0.185198256,0,0.105,-0.430346669,-0.430346669
448,31001049,1,0.03014448,0,0.462,-0.173621657,-0.173621657
449,20604033,1,0.03014448,0,0.492,-0.173621657,-0.173621657
450,31202076,0,0.160646977,0,0.058,-0.430346669,-0.373296667
451,30902019,0,0.185198256,0,0.084,-0.430346669,-0.430346669
452,30535007,11,5.729457241,1,0.003,2.393628468,2.393628468
453,30508010,0,0.137849361,0,0.252,-0.430346669,-0.320321664
454,30709037,0,0.185198256,2,0.013,-0.430346669,-0.430346669
455,10301011,0,0.157578067,0,0.268,-0.430346669,-0.366165416
456,20303036,1,0.03014448,0,0.488,-0.173621657,-0.173621657
457,20702039,1,0.042879629,0,0.405,-0.173621657,-0.24697166
458,30102024,1,0.049247203,0,0.334,-0.173621657,-0.283646662
459,30302026,0,0.185198256,2,0.032,-0.430346669,-0.430346669
460,30306110,2,0.006906168,0,0.369,0.083103356,0.083103356
461,20406015,1,0.036512054,0,0.458,-0.173621657,-0.210296659
462,20704037,0,0.185198256,2,0.011,-0.430346669,-0.430346669
463,31201036,1,0.021229875,0,0.396,-0.173621657,-0.122276654
464,31002023,1,0.03014448,0,0.456,-0.173621657,-0.173621657
465,30548018,11,5.524622475,1,0.001,2.393628468,2.308053463
466,30307027,2,0.002639226,0,0.38,0.083103356,0.031758353
467,30901151,1,0.03014448,0,0.482,-0.173621657,-0.173621657
468,20602053,1,0.03014448,0,0.453,-0.173621657,-0.173621657
469,20802027,0,0.185198256,2,0.028,-0.430346669,-0.430346669
470,20615046,0,0.185198256,2,0.005,-0.430346669,-0.430346669
471,20601004,5,1.25382299,1,0.01,0.853278393,1.469418423
472,30103051,0,0.185198256,0,0.102,-0.430346669,-0.430346669
473,30107028,0,0.185198256,0,0.06,-0.430346669,-0.430346669
474,30304021,2,-0.005285095,0,0.47,0.083103356,-0.063596652
475,20109014,0,0.185198256,2,0.011,-0.430346669,-0.430346669
476,30620706,1,0.03014448,0,0.429,-0.173621657,-0.173621657
477,10401801,1,0.03014448,0,0.424,-0.173621657,-0.173621657
478,20111012,0,0.185198256,2,0.015,-0.430346669,-0.430346669
479,30539021,11,5.729457241,1,0.001,2.393628468,2.393628468
480,10104014,0,0.185198256,2,0.027,-0.430346669,-0.430346669
481,10503001,3,0.065630496,0,0.26,0.339828368,0.193128361
482,30306072,0,0.185198256,0,0.084,-0.430346669,-0.430346669
483,30402011,2,0.021129308,0,0.232,0.083103356,0.254253364
484,10505015,2,0.002165121,0,0.382,0.083103356,0.026053353
485,30106050,0,0.185198256,2,0.026,-0.430346669,-0.430346669
486,30803037,2,0.006906168,0,0.355,0.083103356,0.083103356
487,20304003,0,0.185198256,0,0.06,-0.430346669,-0.430346669
488,30404009,0,0.148371338,0,0.234,-0.430346669,-0.344771665
489,20507024,0,0.185198256,2,0.013,-0.430346669,-0.430346669
490,30805035,0,0.157578067,0,0.283,-0.430346669,-0.366165416
491,10312017,0,0.160646977,0,0.054,-0.430346669,-0.373296667
492,20908050,0,0.185198256,2,0.049,-0.430346669,-0.430346669
493,20610003,0,0.185198256,0,0.062,-0.430346669,-0.430346669
494,10401017,0,0.185198256,2,0.013,-0.430346669,-0.430346669
495,30403071,1,0.042879629,0,0.435,-0.173621657,-0.24697166
496,30305039,0,0.185198256,0,0.06,-0.430346669,-0.430346669
497,20403042,0,0.148371338,0,0.201,-0.430346669,-0.344771665
498,20701001,0,0.11154442,0,0.425,-0.430346669,-0.259196661
499,30701028,2,0.006906168,0,0.369,0.083103356,0.083103356
500,30305042,0,0.185198256,2,0.024,-0.430346669,-0.430346669
501,20405040,0,0.141005954,0,0.312,-0.430346669,-0.327656664
502,20804043,0,0.185198256,2,0.035,-0.430346669,-0.430346669
503,30703026,1,0.019001224,0,0.351,-0.173621657,-0.109440404
504,31101005,0,0.185198256,0,0.059,-0.430346669,-0.430346669
505,20806041,0,0.074717502,0,0.475,-0.430346669,-0.173621657
506,30107008,0,0.185198256,2,0.021,-0.430346669,-0.430346669
507,31103003,0,0.185198256,0,0.055,-0.430346669,-0.430346669
508,30508034,0,0.185198256,2,0.003,-0.430346669,-0.430346669
509,30540009,11,5.729457241,1,0.002,2.393628468,2.393628468
510,20505017,0,0.185198256,0,0.181,-0.430346669,-0.430346669
511,20904056,2,-0.011380727,0,0.5,0.083103356,-0.136946655
512,10306004,1,0.039059084,0,0.492,-0.173621657,-0.224966659
513,20604015,0,0.185198256,2,0.019,-0.430346669,-0.430346669
514,31202042,0,0.185198256,2,0.016,-0.430346669,-0.430346669
515,10308002,1,0.03014448,0,0.398,-0.173621657,-0.173621657
516,20606013,0,0.185198256,2,0.02,-0.430346669,-0.430346669
517,20805001,1,0.03014448,0,0.491,-0.173621657,-0.173621657
518,31007025,0,0.148371338,0,0.113,-0.430346669,-0.344771665
519,30711001,0,0.185198256,2,0.019,-0.430346669,-0.430346669
520,10204020,1,0.052430991,0,0.455,-0.173621657,-0.301984163
521,20103003,2,-0.020524174,0,0.355,0.083103356,-0.24697166
522,20502006,1,0.046859363,0,0.338,-0.173621657,-0.269893537
523,20401025,1,-0.014428542,0,0.344,-0.173621657,0.083103356
524,30305820,0,0.185198256,2,0.032,-0.430346669,-0.430346669
525,20903016,1,0.03014448,0,0.421,-0.173621657,-0.173621657
526,30403075,0,0.185198256,2,0.026,-0.430346669,-0.430346669
527,20504004,1,0.037573317,0,0.487,-0.173621657,-0.216409159
528,30503007,0,0.185198256,0,0.051,-0.430346669,-0.430346669
529,31201002,0,0.148371338,0,0.206,-0.430346669,-0.344771665
530,30508039,0,0.037890584,0,0.42,-0.430346669,-0.088046653
531,30506054,11,5.575831166,1,0.001,2.393628468,2.329447214
532,30706028,2,-0.001627716,0,0.368,0.083103356,-0.019586649
533,30505005,1,0.052430991,0,0.228,-0.173621657,-0.301984163
534,20603131,1,0.039059084,0,0.497,-0.173621657,-0.224966659
535,30201041,0,0.185198256,2,0.049,-0.430346669,-0.430346669
536,10304801,1,0.03014448,0,0.476,-0.173621657,-0.173621657
537,30901117,0,0.169415291,0,0.06,-0.430346669,-0.393671668
538,20615012,0,0.157578067,0,0.098,-0.430346669,-0.366165416
539,20407002,1,0.023776905,0,0.497,-0.173621657,-0.136946655
540,20808003,1,0.039059084,0,0.457,-0.173621657,-0.224966659
541,10508905,0,0.169415291,0,0.067,-0.430346669,-0.393671668
542,30208004,0,0.185198256,2,0.026,-0.430346669,-0.430346669
543,30802041,0,0.185198256,2,0.024,-0.430346669,-0.430346669
544,20642002,19,19.77962086,1,0.001,4.447428567,4.447428567
545,10202003,0,0.185198256,0,0.158,-0.430346669,-0.430346669
546,30101038,2,0.003350383,0,0.406,0.083103356,0.040315853
547,20305018,0,0.185198256,2,0.046,-0.430346669,-0.430346669
548,20603040,1,0.047973689,0,0.449,-0.173621657,-0.276311662
549,30902075,0,0.185198256,0,0.055,-0.430346669,-0.430346669
550,10201009,1,0.03014448,0,0.378,-0.173621657,-0.173621657
551,30603004,0,0.166784797,0,0.101,-0.430346669,-0.387559167
552,20901015,1,0.03014448,0,0.46,-0.173621657,-0.173621657
553,30901026,0,0.185198256,2,0.021,-0.430346669,-0.430346669
554,20706019,0,0.185198256,2,0.012,-0.430346669,-0.430346669
555,30534014,12,7.024373569,1,0.002,2.65035348,2.65035348
556,30605002,0,0.148371338,0,0.225,-0.430346669,-0.344771665
557,31004005,0,0.148371338,0,0.129,-0.430346669,-0.344771665
558,30708044,2,0.006906168,0,0.38,0.083103356,0.083103356
559,31006003,0,0.185198256,2,0.042,-0.430346669,-0.430346669
560,20403801,0,0.185198256,0,0.1,-0.430346669,-0.430346669
561,30202006,1,0.03014448,0,0.433,-0.173621657,-0.173621657
562,20112015,0,0.185198256,0,0.057,-0.430346669,-0.430346669
563,30710042,0,0.185198256,2,0.027,-0.430346669,-0.430346669
564,10502069,0,0.160646977,0,0.072,-0.430346669,-0.373296667
565,30102080,0,0.185198256,0,0.099,-0.430346669,-0.430346669
566,10501020,0,0.163102105,0,0.166,-0.430346669,-0.379001667
567,20804802,0,0.185198256,0,0.166,-0.430346669,-0.430346669
568,31201092,0,0.086993141,0,0.397,-0.430346669,-0.202146658
569,20203013,3,0.11548332,0,0.185,0.339828368,0.339828368
570,30801040,0,0.185198256,2,0.016,-0.430346669,-0.430346669
571,31001030,0,0.185198256,2,0.029,-0.430346669,-0.430346669
572,20651001,18,17.56199628,1,0.001,4.190703555,4.190703555
573,20601060,2,-0.005285095,0,0.482,0.083103356,-0.063596652
574,30709002,0,0.148371338,0,0.417,-0.430346669,-0.344771665
575,20614053,6,1.688052581,1,0.01,1.110003405,1.520763425
576,20301003,0,0.169415291,0,0.063,-0.430346669,-0.393671668
577,20101004,2,0.000810536,0,0.445,0.083103356,0.009753352
578,30701019,2,-0.005894658,0,0.391,0.083103356,-0.070931652
579,20502030,1,0.03014448,0,0.427,-0.173621657,-0.173621657
580,20303001,0,0.185198256,2,0.04,-0.430346669,-0.430346669
581,20702004,1,0.056888293,0,0.298,-0.173621657,-0.327656664
582,20705051,0,0.185198256,0,0.106,-0.430346669,-0.430346669
583,30406007,0,0.141005954,0,0.304,-0.430346669,-0.327656664
584,20704002,0,0.148371338,0,0.405,-0.430346669,-0.344771665
585,20110019,0,0.185198256,0,0.066,-0.430346669,-0.430346669
586,30536030,11,5.729457241,1,0.001,2.393628468,2.393628468
587,10502801,0,0.166784797,0,0.126,-0.430346669,-0.387559167
588,20402040,1,0.03014448,0,0.369,-0.173621657,-0.173621657
589,20201017,0,0.185198256,0,0.1,-0.430346669,-0.430346669
590,30201044,0,0.185198256,2,0.003,-0.430346669,-0.430346669
591,20401007,1,0.03014448,0,0.495,-0.173621657,-0.173621657
592,30401018,1,0.03014448,0,0.42,-0.173621657,-0.173621657
593,20613013,3,0.355400035,1,0.01,0.339828368,1.045822152
594,20803041,0,0.185198256,2,0.011,-0.430346669,-0.430346669
595,30103034,0,0.185198256,0,0.054,-0.430346669,-0.430346669
596,20602018,1,0.03014448,0,0.491,-0.173621657,-0.173621657
597,30403016,1,0.03014448,0,0.495,-0.173621657,-0.173621657
598,30804042,0,0.185198256,0,0.055,-0.430346669,-0.430346669
599,31003046,0,0.185198256,0,0.113,-0.430346669,-0.430346669
600,10506906,1,0.03014448,0,0.396,-0.173621657,-0.173621657
601,30301032,1,0.022715643,0,0.456,-0.173621657,-0.130834155
602,20640003,19,19.77962086,1,0.001,4.447428567,4.447428567
603,10506029,1,0.03014448,0,0.475,-0.173621657,-0.173621657
604,30546003,11,5.729457241,1,0.001,2.393628468,2.393628468
605,20106004,0,0.185198256,0,0.056,-0.430346669,-0.430346669
606,30106031,1,0.039059084,0,0.472,-0.173621657,-0.224966659
607,30803002,2,0.000810536,0,0.452,0.083103356,0.009753352
608,30105032,1,0.037573317,0,0.484,-0.173621657,-0.216409159
609,20609019,0,0.185198256,2,0.036,-0.430346669,-0.430346669
610,20906017,1,0.03014448,0,0.454,-0.173621657,-0.173621657
611,20611017,17,15.62046584,1,0.001,3.933978542,3.970653544
612,20403023,0,0.185198256,2,0.011,-0.430346669,-0.430346669
613,30502005,0,0.185198256,2,0.03,-0.430346669,-0.430346669
614,30302006,2,-0.001627716,0,0.37,0.083103356,-0.019586649
615,20605020,1,0.047973689,0,0.412,-0.173621657,-0.276311662
616,20405021,3,0.105789715,0,0.157,0.339828368,0.311303367
617,20804008,0,0.185198256,0,0.061,-0.430346669,-0.430346669
618,30703007,0,0.185198256,2,0.026,-0.430346669,-0.430346669
619,30806058,0,0.185198256,2,0.043,-0.430346669,-0.430346669
620,20806022,0,0.185198256,2,0.007,-0.430346669,-0.430346669
621,20651025,18,17.56199628,1,0.001,4.190703555,4.190703555
622,30306059,0,0.185198256,0,0.061,-0.430346669,-0.430346669
623,30710008,1,0.024572852,0,0.488,-0.173621657,-0.14153103
624,20102010,0,0.185198256,2,0.033,-0.430346669,-0.430346669
625,20703803,1,0.03014448,0,0.422,-0.173621657,-0.173621657
626,20503011,0,0.169415291,0,0.076,-0.430346669,-0.393671668
627,30801022,0,0.143767973,0,0.159,-0.430346669,-0.33407479
628,20904037,0,0.163102105,0,0.166,-0.430346669,-0.379001667
629,30205004,0,0.185198256,2,0.022,-0.430346669,-0.430346669
630,31202023,0,0.185198256,2,0.012,-0.430346669,-0.430346669
631,30207002,0,0.185198256,2,0.015,-0.430346669,-0.430346669
632,30606005,1,0.037573317,0,0.489,-0.173621657,-0.216409159
633,10101022,1,0.015286806,0,0.418,-0.173621657,-0.088046653
634,30536014,11,5.729457241,1,0.001,2.393628468,2.393628468
635,20801067,0,0.185198256,0,0.175,-0.430346669,-0.430346669
636,20402055,1,0.019001224,0,0.495,-0.173621657,-0.109440404
637,30401042,2,0.006906168,0,0.328,0.083103356,0.083103356
638,20705017,0,0.166784797,0,0.113,-0.430346669,-0.387559167
639,20120724,1,0.03014448,0,0.429,-0.173621657,-0.173621657
640,20206010,0,0.129957879,0,0.273,-0.430346669,-0.301984163
641,30504021,0,0.185198256,2,0.01,-0.430346669,-0.430346669
642,20607036,0,0.185198256,2,0.023,-0.430346669,-0.430346669
643,30707042,1,0.040049596,0,0.351,-0.173621657,-0.23067166
644,30106028,1,0.03014448,0,0.477,-0.173621657,-0.173621657
645,30506019,1,0.03014448,0,0.43,-0.173621657,-0.173621657
646,20603096,1,0.011041756,0,0.461,-0.173621657,-0.063596652
647,30901082,0,0.185198256,2,0.035,-0.430346669,-0.430346669
648,30302080,0,0.185198256,2,0.014,-0.430346669,-0.430346669
649,30501046,10,4.292058093,1,0.002,2.136903455,2.008540949
650,20220712,3,0.11548332,0,0.222,0.339828368,0.339828368
651,30604009,1,0.03014448,0,0.429,-0.173621657,-0.173621657
652,30544004,12,6.548085148,1,0.001,2.65035348,2.470645971
653,30305072,0,0.185198256,2,0.018,-0.430346669,-0.430346669
654,31005010,1,0.047973689,0,0.257,-0.173621657,-0.276311662
655,10201019,1,0.03014448,0,0.476,-0.173621657,-0.173621657
656,30801096,2,0.006906168,0,0.386,0.083103356,0.083103356
657,31001086,1,0.03014448,0,0.42,-0.173621657,-0.173621657
658,10203017,1,0.037573317,0,0.482,-0.173621657,-0.216409159
659,30121802,1,0.03014448,0,0.382,-0.173621657,-0.173621657
660,30101003,0,0.185198256,0,0.102,-0.430346669,-0.430346669
661,20604070,1,0.03014448,0,0.499,-0.173621657,-0.173621657
662,20603021,0,0.185198256,2,0.032,-0.430346669,-0.430346669
663,30902040,0,0.185198256,2,0.012,-0.430346669,-0.430346669
664,30901007,0,0.185198256,2,0.041,-0.430346669,-0.430346669
665,30307008,2,0.006906168,0,0.383,0.083103356,0.083103356
666,30806006,0,0.185198256,2,0.021,-0.430346669,-0.430346669
667,30709058,0,0.185198256,2,0.003,-0.430346669,-0.430346669
668,20681001,15,11.4073036,1,0.001,3.420528517,3.334953513
669,30553003,10,4.932087421,1,0.007,2.136903455,2.308053463
670,20303057,0,0.153632326,0,0.134,-0.430346669,-0.356996666
671,20702060,0,0.148371338,0,0.227,-0.430346669,-0.344771665
672,30710023,0,0.185198256,2,0.043,-0.430346669,-0.430346669
673,10502034,0,0.185198256,2,0.019,-0.430346669,-0.430346669
674,30102061,0,0.185198256,0,0.058,-0.430346669,-0.430346669
675,20302008,0,0.185198256,2,0.007,-0.430346669,-0.430346669
676,10220719,1,0.03014448,0,0.444,-0.173621657,-0.173621657
677,30305082,0,0.185198256,2,0.005,-0.430346669,-0.430346669
678,31201057,0,0.153632326,0,0.162,-0.430346669,-0.356996666
679,20807037,0,0.143767973,0,0.168,-0.430346669,-0.33407479
680,20720702,1,0.03014448,0,0.48,-0.173621657,-0.173621657
681,31105023,1,0.03014448,0,0.29,-0.173621657,-0.173621657
682,20637003,18,18.33046659,1,0.001,4.190703555,4.374078564
683,20602002,0,0.185198256,2,0.027,-0.430346669,-0.430346669
684,20639001,19,19.61651141,1,0.001,4.447428567,4.410753565
685,20602074,0,0.185198256,2,0.038,-0.430346669,-0.430346669
686,30107904,0,0.185198256,0,0.081,-0.430346669,-0.430346669
687,20615067,1,0.03014448,0,0.451,-0.173621657,-0.173621657
688,20601025,0,0.122066396,0,0.365,-0.430346669,-0.283646662
689,30343004,2,0.006906168,0,0.388,0.083103356,0.083103356
690,20614018,0,0.10233769,0,0.352,-0.430346669,-0.23780291
691,10320707,1,0.03014448,0,0.446,-0.173621657,-0.173621657
692,20703018,1,0.03014448,0,0.488,-0.173621657,-0.173621657
693,30506035,7,1.25391817,0,0.078,1.366728418,0.917459646
694,10508011,0,0.185198256,2,0.009,-0.430346669,-0.430346669
695,30708012,1,0.052430991,0,0.431,-0.173621657,-0.301984163
696,10510009,1,0.03014448,0,0.413,-0.173621657,-0.173621657
697,31007016,0,0.141005954,0,0.146,-0.430346669,-0.327656664
698,20402021,1,0.052430991,0,0.313,-0.173621657,-0.301984163
699,20801008,0,0.185198256,2,0.025,-0.430346669,-0.430346669
700,30201009,0,0.185198256,2,0.029,-0.430346669,-0.430346669
701,10505036,0,0.169415291,0,0.072,-0.430346669,-0.393671668
702,30803058,0,0.137849361,0,0.241,-0.430346669,-0.320321664
703,20803022,0,0.185198256,0,0.078,-0.430346669,-0.430346669
704,30802009,0,0.185198256,0,0.097,-0.430346669,-0.430346669
705,31106804,0,0.185198256,2,0.027,-0.430346669,-0.430346669
706,30203023,0,0.185198256,2,0.007,-0.430346669,-0.430346669
707,30602010,0,0.129957879,0,0.348,-0.430346669,-0.301984163
708,30805056,1,0.042879629,0,0.393,-0.173621657,-0.24697166
709,20502902,0,0.185198256,2,0.01,-0.430346669,-0.430346669
710,30901162,1,0.03014448,0,0.493,-0.173621657,-0.173621657
711,30804023,0,0.148371338,0,0.214,-0.430346669,-0.344771665
712,20610024,0,0.185198256,2,0.021,-0.430346669,-0.430346669
713,31003011,0,0.185198256,0,0.141,-0.430346669,-0.430346669
714,10402003,0,0.185198256,0,0.164,-0.430346669,-0.430346669
715,30302062,0,0.185198256,2,0.027,-0.430346669,-0.430346669
716,20686010,20,21.2664367,1,0.001,4.70415358,4.520778571
717,30301013,1,0.036512054,0,0.443,-0.173621657,-0.210296659
718,30902806,0,0.185198256,2,0.007,-0.430346669,-0.430346669
719,20105020,0,0.157578067,0,0.256,-0.430346669,-0.366165416
720,20688008,10,4.01775981,1,0.001,2.136903455,1.880178443
721,30702014,2,0.00157249,0,0.299,0.083103356,0.018922102
722,20820708,1,0.03014448,0,0.406,-0.173621657,-0.173621657
723,20107018,0,0.185198256,2,0.046,-0.430346669,-0.430346669
724,30107045,0,0.185198256,2,0.01,-0.430346669,-0.430346669
725,30210008,0,0.171388162,2,0.042,-0.430346669,-0.398256043
726,30507022,3,0.130023727,0,0.189,0.339828368,0.38261587
727,30508801,6,0.875900512,1,0.038,1.110003405,0.78909714
728,30305811,0,0.185198256,0,0.092,-0.430346669,-0.430346669
729,10105002,,,,,,
730,20404037,0,0.185198256,2,0.038,-0.430346669,-0.430346669
731,20205008,0,0.185198256,0,0.097,-0.430346669,-0.430346669
732,30204011,2,-0.007316972,0,0.443,0.083103356,-0.088046653
733,20606034,0,0.185198256,0,0.053,-0.430346669,-0.430346669
734,20406035,2,-0.007316972,0,0.427,0.083103356,-0.088046653
